start,end,today,note,org,org_other,org_base_reach,org_base_other,state,county,location_label,marketplace,direct,direct_gps,_direct_gps_latitude,_direct_gps_longitude,_direct_gps_altitude,_direct_gps_precision,direct_gps_latitude,direct_gps_longitude,indirect_gps_note,indirect_gps_latitude,indirect_gps_longitude,indirect_gps_check,indirect_gps_precision,indirect_gps_settlement,coordinates,lat,lon,type,size,wholesaler,marketday,marketday_when,marketday_when.dont_know,marketday_when.Monday,marketday_when.Tuesday,marketday_when.Wednesday,marketday_when.Thursday,marketday_when.Friday,marketday_when.Saturday,marketday_when.Sunday,currency,currency.dont_know,currency.SSP,currency.SDG,currency.ETB,currency.UGX,currency.KES,currency.CDF,currency.XAF,transport,transport.dont_know,transport.truck,transport.car,transport.boda,transport.bicycle,transport.tractor,transport.boat,transport.canoe,transport.airplane,transport.donkey,transport.people,transport.other,transport_other,availability_food,availability_food.dont_know,availability_food.none,availability_food.cereals,availability_food.pulses,availability_food.sugar,availability_food.cooking_oil,availability_food.vegetables,availability_food.fruit,availability_food.meat,availability_food.fish,availability_food.milk,availability_food.wild,availability_nfi,availability_nfi.dont_know,availability_nfi.none,availability_nfi.wash,availability_nfi.cooking,availability_nfi.firewood_charcoal,availability_nfi.tools,availability_nfi.seeds,availability_nfi.livestock,availability_nfi.construction,availability_nfi.clothing,availability_nfi.fuel,availability_nfi.medicine,availability_nfi.phone_credit,functionality_wet,score,comments,_id,_uuid,_submission_time,_validation_status,_index,Currently functional,Dot size,supply.dry,supply.dry.1,supply.dry.2,supply.dry.3,supply.wet,supply.wet.1,supply.wet.2,supply.wet.3,size_dry,size_wet
2020-01-13T11:42:24.755+03:00,2020-01-13T11:47:57.846+03:00,2020-01-13,,reach,,Aweil,,NorthernBahrelGhazal,AweilWest,Marial Baai,Marial Baai market,no,,,,,,,,,9.1014,26.8487,yes,exact,Marial_adotAweilWest,"9.1014, 26.8487",9.1014,26.8487,permanent,101_200,yes,yes,Sunday,0,0,0,0,0,0,0,1,SSP,0,1,0,0,0,0,0,0,car boda bicycle people donkey,0,0,1,1,1,0,0,0,0,1,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish milk,0,0,1,1,1,1,1,1,1,1,1,0,wash cooking firewood_charcoal tools seeds medicine livestock construction clothing fuel,0,0,1,1,1,1,1,1,1,1,1,1,0,yes,very_sure,No,80874008,2fb5011a-ec39-4775-8578-1afe4a7f035b,2020-01-14T06:41:10,,868,,2,Nyamlel,Nyamlel,,,Nyamlel,Nyamlel,,,,
2020-01-13T11:38:34.102+03:00,2020-01-13T11:42:21.768+03:00,2020-01-13,,reach,,Aweil,,NorthernBahrelGhazal,AweilWest,Marol Akhon,Marol Akhon market,no,,,,,,,,,9.1192,26.9738,yes,exact,AguatAweilWest,"9.1192, 26.9738",9.1192,26.9738,permanent,101_200,yes,yes,Wednesday,0,0,0,1,0,0,0,0,SSP,0,1,0,0,0,0,0,0,car boda bicycle tractor donkey people,0,0,1,1,1,1,0,0,0,1,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish milk,0,0,1,1,1,1,1,1,1,1,1,0,wash cooking tools seeds livestock construction clothing fuel medicine phone_credit,0,0,1,1,0,1,1,1,1,1,1,1,1,yes,very_sure,No,80874004,9c6a17e6-1b67-4335-8a09-2aecfc742e96,2020-01-14T06:41:08,,867,,2,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-13T12:10:29.013+03:00,2020-01-13T12:13:35.940+03:00,2020-01-13,,reach,,Aweil,,NorthernBahrelGhazal,AweilWest,Mayom Akuak Rel,Mayom Akuak Rel market,no,,,,,,,,,9.0928,26.7157,yes,exact,Angol_LeekAweilWest,"9.0928, 26.7157",9.0928,26.7157,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle people,0,0,1,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish milk wild,0,0,1,1,1,1,1,1,1,1,1,1,firewood_charcoal tools seeds livestock construction clothing fuel medicine,0,0,0,0,1,1,1,1,1,1,1,1,0,yes,very_sure,,80874041,0bf4340d-91fd-4021-af73-ab6a450d5652,2020-01-14T06:41:21,,873,,1.25,Marial Baai,Marial Baai,,,Marial Baai,Marial Baai,,,,
2020-01-14T11:09:37.977+03:00,2020-01-14T11:12:22.329+03:00,2020-01-14,,reach,,Aweil,,NorthernBahrelGhazal,AweilWest,Nyamlel,Nyamlel Thii,no,,,,,,,,,9.1502,26.9872,yes,exact,AbyeiAweilWest,"9.1502, 26.9872",9.1502,26.9872,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle,0,0,1,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish milk,0,0,1,1,1,1,1,1,1,1,1,0,wash cooking firewood_charcoal tools seeds livestock construction medicine phone_credit fuel,0,0,1,1,1,1,1,1,1,0,1,1,1,yes,very_sure,,81033423,d29e864a-5bff-4b32-861e-392928a214aa,2020-01-15T10:01:25,,33,,1.25,Gok-Machar,Gok-Machar,,,Aweil,Aweil,,,,
2020-01-13T11:31:33.894+03:00,2020-01-13T11:38:28.127+03:00,2020-01-13,,reach,,Aweil,,NorthernBahrelGhazal,AweilWest,Nyamlel,Nyamlel Town market,no,,,,,,,,,9.1262,26.9783,yes,exact,AdhoticAweilWest,"9.1262, 26.9783",9.1262,26.9783,permanent,51_100,yes,yes,Wednesday,0,0,0,1,0,0,0,0,SSP,0,1,0,0,0,0,0,0,car boda bicycle tractor people,0,0,1,1,1,1,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish milk wild,0,0,1,1,1,1,1,1,1,1,1,1,wash cooking firewood_charcoal tools construction livestock clothing fuel medicine phone_credit,0,0,1,1,1,1,0,1,1,1,1,1,1,yes,very_sure,No,80873997,ab0b3810-f827-4836-accd-f2df4a76caf5,2020-01-14T06:41:07,,866,,1.5,Gok-Machar,Gok-Machar,,,Aweil,Aweil,,,,
2020-01-13T11:52:36.225+03:00,2020-01-13T11:56:35.856+03:00,2020-01-13,,reach,,Aweil,,NorthernBahrelGhazal,AweilWest,Nyinboli,Nyinboli market,no,,,,,,,,,9.0201,26.4955,yes,exact,AchanaAweilWest,"9.0201, 26.4955",9.0201,26.4955,permanent,51_100,yes,yes,Tuesday,0,0,1,0,0,0,0,0,SSP,0,1,0,0,0,0,0,0,car boda bicycle tractor,0,0,1,1,1,1,0,0,0,0,0,0,,cereals sugar cooking_oil pulses vegetables fruit meat fish milk wild,0,0,1,1,1,1,1,1,1,1,1,1,wash cooking firewood_charcoal tools seeds construction livestock clothing fuel medicine phone_credit,0,0,1,1,1,1,1,1,1,1,1,1,1,yes,very_sure,No,80874022,da93d91a-a4bb-4176-8a1d-c32685dbaf11,2020-01-14T06:41:14,,870,,1.5,Marial Baai,Marial Baai,,,Marial Baai,Marial Baai,,,,
2020-01-14T11:14:09.856+03:00,2020-01-14T11:23:28.842+03:00,2020-01-14,,reach,,Aweil,,NorthernBahrelGhazal,AweilWest,Pantiit,Pantiit market,no,,,,,,,,,9.0844,26.917,yes,exact,GorongAweilWest,"9.0844, 26.9170",9.0844,26.917,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car bicycle people,0,0,1,0,1,0,0,0,0,0,1,0,,cereals sugar fish,0,0,1,0,1,0,0,0,0,1,0,0,wash seeds construction,0,0,1,0,0,0,1,0,1,0,0,0,0,yes_limited,very_sure,,80886851,615e6390-3f52-42d3-b4fb-21db83669739,2020-01-14T08:45:41,,18,,1.25,Nyamlel,Nyamlel,,,Nyamlel,Nyamlel,,,,
2020-01-14T11:12:47.789+03:00,2020-01-14T11:21:20.669+03:00,2020-01-14,,reach,,Aweil,,NorthernBahrelGhazal,AweilWest,Riang Angon,Magar,no,,,,,,,,,8.9512,27.1982,yes,exact,WedweilAweilWest,"8.9512, 27.1982",8.9512,27.1982,mobile,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,pulses cereals sugar cooking_oil fish,0,0,1,1,1,1,0,0,0,1,0,0,tools firewood_charcoal seeds livestock construction,0,0,0,0,1,1,1,1,1,0,0,0,0,yes_reduced,very_sure,,81033430,9bc151f2-ac78-41bc-8c31-c16d8cac2fca,2020-01-15T10:01:27,,27,,0.75,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-14T09:53:06.316+03:00,2020-01-14T10:35:53.215+03:00,2020-01-14,,reach,,Aweil,,NorthernBahrelGhazal,AweilWest,Udhum centre,Udhum centre market,no,,,,,,,,,8.8965,27.2522,yes,exact,Majok_BakAweilWest,"8.8965, 27.2522",8.8965,27.2522,permanent,16_50,no,yes,Saturday,0,0,0,0,0,0,1,0,SSP,0,1,0,0,0,0,0,0,car boda bicycle people donkey,0,0,1,1,1,0,0,0,0,1,1,0,,cereals pulses sugar cooking_oil vegetables fish meat milk fruit wild,0,0,1,1,1,1,1,1,1,1,1,1,wash cooking firewood_charcoal tools livestock construction seeds clothing fuel medicine phone_credit,0,0,1,1,1,1,1,1,1,1,1,1,1,yes,very_sure,,80886798,048f417d-8b31-4a50-a382-3b8178f2d689,2020-01-14T08:45:33,,14,,1.25,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-14T09:36:05.633+03:00,2020-01-14T09:52:47.692+03:00,2020-01-14,,reach,,Aweil,,NorthernBahrelGhazal,AweilWest,Warcuei,Warcuei market,no,,,,,,,,,9.0918,27.0979,yes,exact,AguatAweilWest,"9.0918, 27.0979",9.0918,27.0979,mobile,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,bicycle,0,0,0,0,1,0,0,0,0,0,0,0,,cereals sugar pulses cooking_oil fish,0,0,1,1,1,1,0,0,0,1,0,0,construction,0,0,0,0,0,0,0,0,1,0,0,0,0,yes_reduced,very_sure,,80875035,278fd6f5-2c6c-4776-b312-0b829b996bba,2020-01-14T06:51:06,,881,,0.75,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-13T11:48:01.683+03:00,2020-01-13T11:52:32.430+03:00,2020-01-13,,reach,,Aweil,,NorthernBahrelGhazal,AweilWest,Wedweil,Wedweil market,no,,,,,,,,,9.0027,27.1932,yes,exact,Rol_CholAweilWest,"9.0027, 27.1932",9.0027,27.1932,permanent,51_100,yes,yes,Friday,0,0,0,0,0,1,0,0,SSP,0,1,0,0,0,0,0,0,car boda bicycle people donkey,0,0,1,1,1,0,0,0,0,1,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish milk wild,0,0,1,1,1,1,1,1,1,1,1,1,wash cooking firewood_charcoal tools seeds livestock construction clothing fuel medicine phone_credit,0,0,1,1,1,1,1,1,1,1,1,1,1,yes,very_sure,,80874013,f70c6b6c-3518-4367-9432-48bb0446c549,2020-01-14T06:41:12,,869,,1.5,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-17T12:54:32.052+03,2020-01-17T12:57:23.367+03,2020-01-17,,reach,,Mingkaman,,Lakes,Awerial,Abuyung,Abuyung market,no,,,,,,,,,6.3588,31.1292,yes,rough_estimate,AbuyongAwerial,"6.3588, 31.1292",6.3588,31.1292,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda,0,0,1,1,0,0,0,0,0,0,0,0,,sugar cooking_oil meat,0,0,0,0,1,1,0,0,1,0,0,0,wash medicine,0,0,1,0,0,0,0,0,0,0,0,1,0,yes_reduced,very_sure,,81474246,00d82c74-67dc-4857-befa-fe6068866a48,2020-01-20T06:56:26,,933,,0.75,"Mingkaman, Bunagok",Mingkaman,Bunagok,,Bunagok,Bunagok,,,,
2020-01-17T12:35:47.646+03,2020-01-17T12:42:10.842+03,2020-01-17,,reach,,Mingkaman,,Lakes,Awerial,Awerial Centre,Awerial Centre market,no,,,,,,,,,6.1268,31.1721,yes,rough_estimate,AwerialAwerial,"6.1268, 31.1721",6.1268,31.1721,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda,0,0,1,1,0,0,0,0,0,0,0,0,,pulses sugar cooking_oil fish,0,0,0,1,1,1,0,0,0,1,0,0,wash firewood_charcoal livestock construction clothing medicine phone_credit,0,0,1,0,1,0,0,1,1,1,0,1,1,yes_reduced,very_sure,,81474173,7b6101b2-00d7-4d62-b5d2-2d59882ccbfa,2020-01-20T06:55:30,,928,,0.75,Mingkaman,Mingkaman,,,Mingkaman,Mingkaman,,,,
2020-01-17T12:50:58.116+03,2020-01-17T12:54:27.367+03,2020-01-17,,reach,,Mingkaman,,Lakes,Awerial,Bunagok,Bunagok market,no,,,,,,,,,6.2102,31.001,yes,rough_estimate,BunagokAwerial,"6.2102, 31.0010",6.2102,31.001,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck car boda,0,1,1,1,0,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables meat fish milk,0,0,1,1,1,1,1,0,1,1,1,0,wash firewood_charcoal livestock construction clothing fuel medicine phone_credit,0,0,1,0,1,0,0,1,1,1,1,1,1,yes,very_sure,,81474236,d7e53191-e66e-4495-81ec-2aadff5cec2b,2020-01-20T06:56:15,,932,,1.25,"Juba, Mingkaman",Juba,Mingkaman,,"Juba, Mingkaman",Juba,Mingkaman,,,
2020-01-14T11:55:17.123+03,2020-01-14T15:10:33.942+03,2020-01-14,,reach,,Mingkaman,,Lakes,Awerial,Dor,Dor market,no,,,,,,,,,6.0514,31.287,yes,exact,DorAwerial,"6.0514, 31.2870",6.0514,31.287,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda,0,0,1,1,0,0,0,0,0,0,0,0,,sugar cooking_oil,0,0,0,0,1,1,0,0,0,0,0,0,wash firewood_charcoal livestock medicine phone_credit,0,0,1,0,1,0,0,1,0,0,0,1,1,yes,very_sure,,81474099,038b7480-532e-4736-bb57-377b6b771dc9,2020-01-20T06:54:39,,927,,0.75,Mingkaman,Mingkaman,,,Mingkaman,Mingkaman,,,,
2020-01-17T12:57:28.739+03,2020-01-17T13:00:17.566+03,2020-01-17,,reach,,Mingkaman,,Lakes,Awerial,Guthom,Guthom market,no,,,,,,,,,6.4391,31.2614,yes,rough_estimate,Guot_thomAwerial,"6.4391, 31.2614",6.4391,31.2614,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boat,0,0,0,0,0,0,1,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables fish milk,0,0,1,1,1,1,1,0,0,1,1,0,wash livestock medicine,0,0,1,0,0,0,0,1,0,0,0,1,0,yes_reduced,very_sure,,81474259,13205ee2-fcf8-44e6-9eb3-40614456dae4,2020-01-20T06:56:37,,934,,0.75,"Juba, Mingkaman",Juba,Mingkaman,,Mingkaman,Mingkaman,,,,
2020-01-14T11:36:24.060+03,2020-01-14T11:46:21.831+03,2020-01-14,,reach,,Mingkaman,,Lakes,Awerial,Kalthok,Kalthok Checkpoint,no,,,,,,,,,5.8799,31.5713,yes,rough_estimate,KalthokAwerial,"5.8799, 31.5713",5.8799,31.5713,permanent,1_15,yes,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck car,0,1,1,0,0,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil meat fish milk,0,0,1,1,1,1,0,0,1,1,1,0,wash firewood_charcoal livestock fuel medicine phone_credit,0,0,1,0,1,0,0,1,0,0,1,1,1,yes,very_sure,,81474076,0d1ac179-cf4d-4167-9ab8-a81f13825a9c,2020-01-20T06:54:19,,925,,0.75,"Juba, Mingkaman",Juba,Mingkaman,,"Juba, Mingkaman",Juba,Mingkaman,,,
2020-01-14T11:46:32.445+03,2020-01-14T11:55:05.285+03,2020-01-14,,reach,,Mingkaman,,Lakes,Awerial,Kalthok,Kalthok main market,no,,,,,,,,,5.8816,31.5722,yes,rough_estimate,KalthokAwerial,"5.8816, 31.5722",5.8816,31.5722,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck car boda,0,1,1,1,0,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil fish milk,0,0,1,1,1,1,0,0,0,1,1,0,wash medicine,0,0,1,0,0,0,0,0,0,0,0,1,0,yes,very_sure,,81474092,e989ef4d-6fda-4d3c-92e8-a0239eebc2e9,2020-01-20T06:54:29,,926,,0.75,"Juba, Mingkaman",Juba,Mingkaman,,"Juba, Mingkaman",Juba,Mingkaman,,,
2020-01-13T11:18:09.564+03,2020-01-13T12:41:10.276+03,2020-01-13,,reach,,Mingkaman,,Lakes,Awerial,Mingkaman,Mingkaman main market,yes,6.0522467 31.49023 0.0 50.645,6.0522467,31.49023,0,50.645,6.0522467,31.49023,,,,,,,"6.0522467, 31.49023",6.0522467,31.49023,permanent,above_500,yes,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck car boat,0,1,1,0,0,0,1,0,0,0,0,0,,cereals pulses cooking_oil vegetables fruit meat fish milk wild,0,0,1,1,0,1,1,1,1,1,1,1,wash cooking firewood_charcoal livestock construction clothing fuel medicine phone_credit,0,0,1,1,1,0,0,1,1,1,1,1,1,yes,very_sure,,81474049,c21345a4-bb55-4b3b-b6e2-d8078ef36020,2020-01-20T06:53:51,,909,,3,"Juba, Wau, Kampala",Juba,Wau,Kampala,"Juba, Kampala",Juba,Kampala (Uganda),,,
2020-01-14T11:09:11.225+03,2020-01-14T11:36:07.026+03,2020-01-14,,reach,,Mingkaman,,Lakes,Awerial,Mingkaman,Mingkaman new market,no,,,,,,,,,6.0486,31.5022,yes,rough_estimate,YiepicAwerial,"6.0486, 31.5022",6.0486,31.5022,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck boda other,0,1,0,1,0,0,0,0,0,0,0,1,Tuktuk,sugar cooking_oil vegetables meat milk,0,0,0,0,1,1,1,0,1,0,1,0,firewood_charcoal fuel phone_credit,0,0,0,0,1,0,0,0,0,0,1,0,1,yes,very_sure,There are wholesalers in the market. Besides there are less non food items available too ,81474066,0a273ada-9ead-4e58-88ae-d1a4eb917429,2020-01-20T06:54:09,,924,,0.75,"Juba, Kampala",Juba,Kampala (Uganda),,"Juba, Kampala",Juba,Kampala (Uganda),,,
2020-01-14T09:31:08.497+03,2020-01-14T11:09:05.803+03,2020-01-14,,reach,,Mingkaman,,Lakes,Awerial,Mingkaman,Mingkaman port market,no,,,,,,,,,6.05,31.5152,yes,rough_estimate,MingkamanAwerial,"6.0500, 31.5152",6.05,31.5152,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda boat,0,0,0,1,0,0,1,0,0,0,0,0,,sugar cooking_oil fish,0,0,0,0,1,1,0,0,0,1,0,0,wash fuel,0,0,1,0,0,0,0,0,0,0,1,0,0,yes,very_sure,,81474063,7578ad4c-3817-47a2-9594-717441aba67c,2020-01-20T06:54:00,,923,,0.75,"Juba, Kampala",Juba,Kampala (Uganda),,"Juba, Kampala",Juba,Kampala (Uganda),,,
2020-01-17T12:47:48.206+03,2020-01-17T12:50:54.240+03,2020-01-17,,reach,,Mingkaman,,Lakes,Awerial,Wunthou,Wunthou market,no,,,,,,,,,6.1875,31.4745,yes,rough_estimate,WunthouAwerial,"6.1875, 31.4745",6.1875,31.4745,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda boat,0,0,0,1,0,0,1,0,0,0,0,0,,sugar cooking_oil fish,0,0,0,0,1,1,0,0,0,1,0,0,wash,0,0,1,0,0,0,0,0,0,0,0,0,0,yes,very_sure,,81474220,4cb7dfac-fe0f-4668-b8c9-20c2fefba9f1,2020-01-20T06:56:01,,931,,0.75,Mingkaman,Mingkaman,,,Mingkaman,Mingkaman,,,,
2020-01-10T12:30:01.033+03,2020-01-10T12:40:35.727+03,2020-01-10,,reach,,Bor PoC,,Jonglei,Ayod,Ayod Town,Ayod market ,no,,,,,,,,,8.13036,31.41024,yes,exact,FankurAyod,"8.13036, 31.41024",8.13036,31.41024,permanent,101_200,yes,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck car boda tractor boat,0,1,1,1,0,1,1,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables meat fish milk wild,0,0,1,1,1,1,1,0,1,1,1,1,wash cooking firewood_charcoal tools livestock construction clothing fuel medicine phone_credit,0,0,1,1,1,1,0,1,1,1,1,1,1,yes,very_sure,This the main market which supplies othe small markets a cross Ayod,80524640,67c60672-6c55-4392-bffd-b48fd08e1524,2020-01-10T14:33:06,,548,,2,"Bor, Juba ",Bor,Juba,,"Bor, Juba ",Bor,Juba,,,
2020-01-10T12:19:43.478+03,2020-01-10T12:29:51.370+03,2020-01-10,,reach,,Bor PoC,,Jonglei,Ayod,Gorway,Gorway market ,no,,,,,,,,,8.23981,31.32534,yes,exact,Pagong_KueiAyod,"8.23981, 31.32534",8.23981,31.32534,permanent,101_200,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boat other,0,0,0,0,0,0,1,0,0,0,1,1,Foot,cereals pulses sugar cooking_oil vegetables meat fish milk wild,0,0,1,1,1,1,1,0,1,1,1,1,wash cooking firewood_charcoal tools livestock construction clothing medicine,0,0,1,1,1,1,0,1,1,1,0,1,0,yes,very_sure,The market is supplying many settlements around it,80524638,cb8e7d92-73f2-441f-84e4-cde63ae870fd,2020-01-10T14:33:06,,547,,2,"Ayod, Bor, Juba",Ayod,Bor,Juba,"Ayod, Bor, Juba",Ayod,Bor,Juba,,
2020-01-10T15:27:22.987+03,2020-01-10T15:34:48.099+03,2020-01-10,,reach,,Bor PoC,,Jonglei,Ayod,Haat,Haat market ,no,,,,,,,,,8.48792,30.63065,yes,exact,WorAyod,"8.48792, 30.63065",8.48792,30.63065,permanent,101_200,yes,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boat,0,0,0,0,0,0,1,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables meat fish milk wild,0,0,1,1,1,1,1,0,1,1,1,1,wash cooking firewood_charcoal tools seeds livestock construction clothing fuel medicine,0,0,1,1,1,1,1,1,1,1,1,1,0,yes,relatively_sure,Situated along the river Nile in a swamps of Ayod,80524658,4f209828-a88a-4ad2-a654-73c66d7d2879,2020-01-10T14:33:15,,556,,2,"Bor, Juba ",Bor,Juba,,"Bor, Juba ",Bor,Juba,,,
2020-01-10T12:40:39.275+03,2020-01-10T12:49:19.735+03,2020-01-10,,reach,,Bor PoC,,Jonglei,Ayod,Jiech,Jiech market ,no,,,,,,,,,8.37024,31.13758,yes,exact,BurayatAyod,"8.37024, 31.13758",8.37024,31.13758,permanent,201_500,yes,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck boat airplane people,0,1,0,0,0,0,1,0,1,0,1,0,,cereals pulses sugar cooking_oil vegetables meat fish milk wild,0,0,1,1,1,1,1,0,1,1,1,1,wash cooking firewood_charcoal tools seeds livestock construction clothing fuel medicine,0,0,1,1,1,1,1,1,1,1,1,1,0,yes,very_sure,Largest market in Ayod ,80524641,a111d815-48fd-46da-a762-5a15dbf18737,2020-01-10T14:33:07,,549,,2.5,"Bor, Juba ",Bor,Juba,,"Bor, Juba ",Bor,Juba,,,
2020-01-10T15:34:52.303+03,2020-01-10T15:43:10.746+03,2020-01-10,,reach,,Bor PoC,,Jonglei,Ayod,Karmuon,Karmuon market ,no,,,,,,,,,8.26798,31.12173,yes,exact,Pan_ee_waakAyod,"8.26798, 31.12173",8.26798,31.12173,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car people,0,0,1,0,0,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables meat fish milk wild,0,0,1,1,1,1,1,0,1,1,1,1,wash cooking firewood_charcoal tools seeds livestock construction clothing medicine,0,0,1,1,1,1,1,1,1,1,0,1,0,yes_limited,relatively_sure,Little market,80524659,352d3e99-b1fe-4c3f-b1ac-3f39eb6887f9,2020-01-10T14:33:16,,557,,1.25,"Ayod, Bor, Juba",Ayod,Bor,Juba,"Ayod, Bor, Juba",Ayod,Bor,Juba,,
2020-01-10T15:43:14.318+03,2020-01-10T15:56:52.019+03,2020-01-10,,reach,,Bor PoC,,Jonglei,Ayod,Kotdalok,Kotdalok market ,no,,,,,,,,,7.98858,31.48641,yes,exact,BukAyod,"7.98858, 31.48641",7.98858,31.48641,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,people,0,0,0,0,0,0,0,0,0,0,1,0,,cereals sugar cooking_oil fish milk wild,0,0,1,0,1,1,0,0,0,1,1,1,wash firewood_charcoal livestock construction phone_credit,0,0,1,0,1,0,0,1,1,0,0,0,1,yes_limited,relatively_sure,"This location bordering Ayod, Duk and Uror",80524661,1970c56f-5d02-4131-876d-b10da86d02d8,2020-01-10T14:33:16,,558,,1.25,"Ayod, Padiet",Ayod,Padiet,,"Ayod, Padiet",Ayod,Padiet,,,
2020-01-10T14:46:29.224+03,2020-01-10T14:55:56.903+03,2020-01-10,,reach,,Bor PoC,,Jonglei,Ayod,Mogok,Mogok market,no,,,,,,,,,8.41661,31.32801,yes,exact,MojoghAyod,"8.41661, 31.32801",8.41661,31.32801,permanent,51_100,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck car people,0,1,1,0,0,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables meat fish milk wild,0,0,1,1,1,1,1,0,1,1,1,1,wash cooking firewood_charcoal tools seeds livestock construction clothing medicine phone_credit,0,0,1,1,1,1,1,1,1,1,0,1,1,yes_reduced,very_sure,This market is situated in far northeast of Ayod serving large population ,80524646,c192ece3-0c2b-4b9e-8487-5fa1e45dfda8,2020-01-10T14:33:11,,551,,1.5,"Ayod, Bor, Juba",Ayod,Bor,Juba,"Ayod, Bor, Juba",Ayod,Bor,Juba,,
2020-01-10T14:56:01.821+03,2020-01-10T15:05:06.770+03,2020-01-10,,reach,,Bor PoC,,Jonglei,Ayod,Nyawiet,Nyawiet market ,no,,,,,,,,,7.71461,30.63944,yes,exact,JoachurAyod,"7.71461, 30.63944",7.71461,30.63944,permanent,201_500,yes,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boat,0,0,0,0,0,0,1,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,wash cooking firewood_charcoal tools seeds livestock construction clothing fuel medicine,0,0,1,1,1,1,1,1,1,1,1,1,0,yes,relatively_sure,This location stands as port for Ayod along the river Nile ,80524648,1531cc0a-8792-4090-b58e-af7122d044d3,2020-01-10T14:33:11,,552,,2.5,"Bor, Juba ",Bor,Juba,,"Bor, Juba ",Bor,Juba,,,
2020-01-10T15:05:10.526+03,2020-01-10T15:11:59.466+03,2020-01-10,,reach,,Bor PoC,,Jonglei,Ayod,Padek,Padek market ,no,,,,,,,,,8.1982,31.08876,yes,exact,LuakuothAyod,"8.1982, 31.08876",8.1982,31.08876,permanent,51_100,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck car people,0,1,1,0,0,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables meat fish milk wild,0,0,1,1,1,1,1,0,1,1,1,1,wash cooking firewood_charcoal tools seeds livestock construction clothing medicine phone_credit,0,0,1,1,1,1,1,1,1,1,0,1,1,yes_reduced,relatively_sure,,80524650,1b073036-10e1-4580-ad2d-91423424f4d0,2020-01-10T14:33:12,,553,,1.5,"Bor, Juba ",Bor,Juba,,"Bor, Juba ",Bor,Juba,,,
